Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR61,EIF3F,EIF3F,1|1,2,1.0,2,3|6,0.0,0.0,0.0,0.0,0.0,-18.83,0.22,0.65,
XWDR61,EIF3G,EIF3G,1|0,1,0.5,2,9|12,0.0,0.0,0.0,0.0,0.0,-48.3,0.05,0.65,
XWDR61,RARS,RARS,2|3,5,2.5,2,22|25,0.0,0.0,0.0,0.0,0.0,-97.96,0.11,0.65,
XWDR61,TPR,TPR,0|1,1,0.5,2,67|65,0.0,0.0,0.0,0.0,0.0,-297.11,0.01,0.65,
XWDR61,NMT1,NMT1,1|0,1,0.5,2,11|9,0.0,0.0,0.0,0.0,0.0,-46.05,0.05,0.65,
XWDR61,SNRPD1,SNRPD1,1|0,1,0.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-19.5,0.12,0.65,
XWDR61,CSTF2T,CSTF2T,1|2,3,1.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-14.71,0.43,0.65,
XWDR61,FUBP3,FUBP3,0|1,1,0.5,2,14|16,0.0,0.0,0.0,0.0,0.0,-68.35,0.03,0.65,
XWDR61,RRBP1,RRBP1,0|1,1,0.5,2,12|10,0.0,0.0,0.0,0.0,0.0,-50.5,0.05,0.65,
XWDR61,COPB1,COPB1,0|2,2,1.0,2,19|26,0.0,0.0,0.0,0.0,0.0,-101.97,0.04,0.65,
XWDR61,HNRNPL,HNRNPL,1|0,1,0.5,2,14|15,0.0,0.0,0.0,0.0,0.0,-66.13,0.03,0.65,
XWDR61,HAS1,HAS1,1|1,2,1.0,2,1|1,0.0,0.0,0.0,0.0,0.0,-5.23,1.0,0.65,
XWDR61,PATL1,PATL1,1|2,3,1.5,2,12|11,0.0,0.0,0.0,0.0,0.0,-48.9,0.13,0.65,
XWDR61,HNRNPA1,HNRNPA1,1|1,2,1.0,2,22|18,0.0,0.0,0.0,0.0,0.0,-86.31,0.05,0.65,
XWDR61,ENO1,ENO1,0|2,2,1.0,2,21|19,0.0,0.0,0.0,0.0,0.0,-90.71,0.05,0.65,
XWDR61,MIF,MIF,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.63,0.5,0.65,
XWDR61,CDK2,CDK2,1|0,1,0.5,2,15|11,0.0,0.0,0.0,0.0,0.0,-59.42,0.04,0.65,
XWDR61,OBSCN,OBSCN,0|1,1,0.5,2,0|0,0.0,0.0,0.0,0.0,0.0,-3.6,5.0,0.65,
XWDR61,SF3B1,SF3B1,0|1,1,0.5,2,112|105,0.0,0.0,0.0,0.0,0.0,-488.12,0.0,0.65,
XWDR61,DDHD1,DDHD1,0|1,1,0.5,2,10|12,0.0,0.0,0.0,0.0,0.0,-50.5,0.05,0.65,
XWDR61,PAGE2,PAGE2,1|0,1,0.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-19.5,0.12,0.65,
XWDR61,PPP4R1,PPP4R1,4|5,9,4.5,2,1|0,0.77,0.89,0.77,0.89,0.77,0.64,9.0,0.0,
XWDR61,NUP214,NUP214,2|1,3,1.5,2,61|62,0.0,0.0,0.0,0.0,0.0,-271.38,0.02,0.65,
XWDR61,SHC1,SHC1,1|0,1,0.5,2,7|10,0.0,0.0,0.0,0.0,0.0,-39.4,0.06,0.65,
XWDR61,RPL14,RPL14,1|0,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.05,0.2,0.65,
XWDR61,RPL15,RPL15,2|0,2,1.0,2,4|2,0.0,0.0,0.0,0.0,0.0,-15.13,0.33,0.65,
XWDR61,RPL10,RPL10,1|0,1,0.5,2,4|3,0.0,0.0,0.0,0.0,0.0,-17.37,0.14,0.65,
XWDR61,AHNAK,AHNAK,192|252,444,222.0,2,1256|1250,0.0,0.0,0.0,0.0,0.0,,0.18,0.65,
XWDR61,PDCL3,PDCL3,1|1,2,1.0,2,0|2,0.0,0.0,0.0,0.0,0.0,-4.98,1.0,0.65,
XWDR61,TUBB3,TUBB3,1|1,2,1.0,2,5|5,0.0,0.0,0.0,0.0,0.0,-20.88,0.2,0.65,
XWDR61,UBE2O,UBE2O,0|1,1,0.5,2,41|41,0.0,0.0,0.0,0.0,0.0,-184.85,0.01,0.65,
XWDR61,RPL18A,RPL18A,1|0,1,0.5,2,2|2,0.0,0.0,0.0,0.0,0.0,-10.82,0.25,0.65,
XWDR61,VCPIP1,VCPIP1,12|12,24,12.0,2,105|98,0.0,0.0,0.0,0.0,0.0,-404.32,0.12,0.65,
XWDR61,WBP11,WBP11,1|0,1,0.5,2,21|30,0.0,0.0,0.0,0.0,0.0,-115.22,0.02,0.65,
XWDR61,DFNA5,DFNA5,3|0,3,1.5,2,18|22,0.0,0.0,0.0,0.0,0.0,-90.71,0.07,0.65,
XWDR61,PALLD,PALLD,0|1,1,0.5,2,25|25,0.0,0.0,0.0,0.0,0.0,-113.1,0.02,0.65,
XWDR61,EFHD2,EFHD2,6|9,15,7.5,2,47|33,0.0,0.0,0.0,0.0,0.0,-156.03,0.19,0.65,
XWDR61,TTF2,TTF2,1|0,1,0.5,2,29|24,0.0,0.0,0.0,0.0,0.0,-119.83,0.02,0.65,
XWDR61,EIF5,EIF5,7|10,17,8.5,2,49|34,0.0,0.0,0.0,0.0,0.0,-159.31,0.2,0.65,
XWDR61,HIST2H2BF,HIST2H2BF,4|0,4,2.0,2,7|7,0.0,0.0,0.0,0.0,0.0,-32.73,0.29,0.65,
XWDR61,ANKRD17,ANKRD17,2|6,8,4.0,2,57|57,0.0,0.0,0.0,0.0,0.0,-246.49,0.07,0.65,
XWDR61,SPTBN1,SPTBN1,2|0,2,1.0,2,6|7,0.0,0.0,0.0,0.0,0.0,-30.54,0.15,0.65,
XWDR61,TLN1,TLN1,5|20,25,12.5,2,216|217,0.0,0.0,0.0,0.0,0.0,,0.06,0.65,
XWDR61,NT5C2,NT5C2,1|2,3,1.5,2,0|2,0.01,0.03,0.01,0.03,0.01,-4.98,1.5,0.46,
XWDR61,ANXA1,ANXA1,6|3,9,4.5,2,26|23,0.0,0.0,0.0,0.0,0.0,-98.84,0.18,0.65,
XWDR61,ANXA2,ANXA2,33|31,64,32.0,2,82|75,0.0,0.0,0.0,0.0,0.0,-252.33,0.41,0.65,
XWDR61,POGZ,POGZ,1|0,1,0.5,2,7|9,0.0,0.0,0.0,0.0,0.0,-37.16,0.06,0.65,
XWDR61,DHX16,DHX16,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.05,0.2,0.65,
XWDR61,DDX3X,DDX3X,3|1,4,2.0,2,42|30,0.0,0.0,0.0,0.0,0.0,-157.19,0.06,0.65,
XWDR61,SAFB,SAFB,0|3,3,1.5,2,11|15,0.0,0.0,0.0,0.0,0.0,-59.42,0.12,0.65,
XWDR61,RANGAP1,RANGAP1,9|7,16,8.0,2,46|51,0.0,0.0,0.0,0.0,0.0,-190.03,0.16,0.65,
XWDR61,DDX5,DDX5,2|2,4,2.0,2,24|23,0.0,0.0,0.0,0.0,0.0,-97.96,0.09,0.65,
XWDR61,STMN1,STMN1,3|3,6,3.0,2,14|19,0.0,0.0,0.0,0.0,0.0,-64.23,0.18,0.65,
XWDR61,HAUS6,HAUS6,1|0,1,0.5,2,24|26,0.0,0.0,0.0,0.0,0.0,-113.1,0.02,0.65,
XWDR61,NACA,NACA,1|4,5,2.5,2,9|7,0.0,0.0,0.0,0.0,0.0,-33.68,0.31,0.65,
XWDR61,SART1,SART1,1|1,2,1.0,2,54|53,0.0,0.0,0.0,0.0,0.0,-235.59,0.02,0.65,
XWDR61,MISP,MISP,1|1,2,1.0,2,14|13,0.0,0.0,0.0,0.0,0.0,-57.66,0.07,0.65,
XWDR61,TOX4,TOX4,5|7,12,6.0,2,28|26,0.0,0.0,0.0,0.0,0.0,-103.33,0.22,0.65,
XWDR61,NAP1L1,NAP1L1,3|3,6,3.0,2,13|17,0.0,0.0,0.0,0.0,0.0,-57.8,0.2,0.65,
XWDR61,GCN1L1,GCN1L1,2|1,3,1.5,2,121|135,0.0,0.0,0.0,0.0,0.0,-569.53,0.01,0.65,
XWDR61,HSPA1A,HSPA1A,11|10,21,10.5,2,17|18,0.0,0.0,0.0,0.0,0.0,-51.86,0.6,0.65,
XWDR61,HCFC1,HCFC1,6|10,16,8.0,2,66|63,0.0,0.0,0.0,0.0,0.0,-263.52,0.12,0.65,
XWDR61,PXN,PXN,1|7,8,4.0,2,29|36,0.0,0.0,0.0,0.0,0.0,-141.84,0.12,0.65,
XWDR61,USP14,USP14,5|1,6,3.0,2,23|20,0.0,0.0,0.0,0.0,0.0,-92.96,0.14,0.65,
XWDR61,USP15,USP15,7|12,19,9.5,2,89|77,0.0,0.0,0.0,0.0,0.0,-341.25,0.11,0.65,
XWDR61,NPM1,NPM1,1|2,3,1.5,2,36|37,0.0,0.0,0.0,0.0,0.0,-159.66,0.04,0.65,
XWDR61,UNC45A,UNC45A,1|1,2,1.0,2,34|36,0.0,0.0,0.0,0.0,0.0,-152.97,0.03,0.65,
XWDR61,AHNAK2,AHNAK2,8|23,31,15.5,2,351|347,0.0,0.0,0.0,0.0,0.0,,0.04,0.65,
