,Bait,Prey Gene,Saint Score,log2FC
460,RBBP5,ANXA2,0.0,-2.12
461,RBBP5,IK,0.0,0.098
462,RBBP5,MCM4,0.0,-0.434
463,RBBP5,MCM3,0.0,-2.837
464,RBBP5,MCIDAS,0.06,0.585
465,RBBP5,POGK,0.23,1.0
466,RBBP5,NOC3L,0.02,0.227
467,RBBP5,ADNP2,0.49,3.907
468,RBBP5,POGZ,0.48,0.911
469,RBBP5,UFD1L,0.0,-4.644
470,RBBP5,ILF3,0.0,0.098
471,RBBP5,SP100,0.0,-2.252
472,RBBP5,ZRANB2,0.0,-2.12
473,RBBP5,DHX16,0.49,1.379
474,RBBP5,DHX15,0.0,-0.322
475,RBBP5,TPX2,0.0,0.475
476,RBBP5,MBIP,1.0,7.229
477,RBBP5,ZNF148,0.0,-0.578
478,RBBP5,WHSC1L1,0.5,4.907
479,RBBP5,GSE1,0.0,-0.737
480,RBBP5,PHC1,0.0,-1.0
481,RBBP5,PHC3,0.47,3.322
482,RBBP5,SUSD1,0.0,-1.0
483,RBBP5,SAFB,0.0,1.0
484,RBBP5,LSG1,0.0,-4.322
485,RBBP5,PMS1,0.49,1.22
486,RBBP5,PMS2,0.0,-1.943
487,RBBP5,C9ORF78,0.41,1.417
488,RBBP5,IP6K1,0.0,-2.556
489,RBBP5,H2AFY,0.49,4.322
490,RBBP5,DDX5,0.0,0.111
491,RBBP5,GPALPP1,0.49,3.907
492,RBBP5,ZNF217,0.49,3.907
493,RBBP5,STMN1,0.0,-1.059
494,RBBP5,FOXK2,0.0,-1.0
495,RBBP5,FOXK1,0.0,-1.358
496,RBBP5,PHF21A,0.49,3.907
497,RBBP5,EP400,0.02,0.872
498,RBBP5,ARID4A,0.0,0.0
499,RBBP5,TOP2B,0.1,0.585
500,RBBP5,TOP2A,1.0,8.05
501,RBBP5,NACA,0.0,-1.396
502,RBBP5,SDAD1,0.0,-0.862
503,RBBP5,CXORF67,0.1,0.807
504,RBBP5,RECQL,0.0,-0.837
505,RBBP5,HIST1H2BL,0.0,0.098
506,RBBP5,NUSAP1,0.47,3.322
507,RBBP5,SART1,0.0,-0.044
508,RBBP5,CDC23,0.0,-2.474
509,RBBP5,NUP153,0.0,-2.556
510,RBBP5,TOX4,0.0,0.029
511,RBBP5,NUP155,0.0,0.0
512,RBBP5,IPO9,0.0,-3.644
513,RBBP5,LIN54,0.0,0.31
514,RBBP5,SMCHD1,0.0,-0.811
515,RBBP5,SDCBP,0.0,-3.474
516,RBBP5,GPKOW,0.0,-0.201
517,RBBP5,CWF19L1,0.5,0.903
518,RBBP5,CWF19L2,0.44,0.66
519,RBBP5,POLDIP3,0.0,-0.269
520,RBBP5,GCN1L1,0.0,0.0
521,RBBP5,NIFK,0.86,3.17
522,RBBP5,ELL,0.66,2.585
523,RBBP5,MMTAG2,0.47,3.322
524,RBBP5,CRNKL1,0.49,1.35
525,RBBP5,METTL3,0.0,-0.358
526,RBBP5,CSE1L,0.0,-4.059
527,RBBP5,NUMA1,0.0,0.401
528,RBBP5,HSPA1A,0.0,-2.556
529,RBBP5,CACTIN,0.29,1.459
530,RBBP5,HCFC2,0.5,5.129
531,RBBP5,HCFC1,0.0,0.07
532,RBBP5,ESF1,0.0,-0.761
533,RBBP5,RAD21,0.0,-3.644
534,RBBP5,ANLN,0.0,0.07
535,RBBP5,SNRPN,0.0,-1.322
536,RBBP5,USP14,0.0,-1.943
537,RBBP5,USP15,0.0,-3.837
538,RBBP5,NPM1,0.0,-0.474
539,RBBP5,SBNO1,0.0,0.057
540,RBBP5,AHNAK2,0.0,0.0
541,RBBP5,CRKL,0.0,-1.286
542,RBBP5,LEMD3,0.0,-5.644
543,RBBP5,SUPT5H,0.0,-0.737
544,RBBP5,ARPIN,0.0,-0.34
545,RBBP5,ALMS1,0.0,-5.644
546,RBBP5,BTAF1,0.0,-1.184
547,RBBP5,PRIM2,0.47,3.907
548,RBBP5,LARP7,0.42,1.585
549,RBBP5,CNDP2,0.0,-3.059
550,RBBP5,DDX49,0.0,-2.396
551,RBBP5,STRBP,0.2,1.585
552,RBBP5,DDX41,0.0,-1.184
553,RBBP5,DDX43,0.0,-1.0
554,RBBP5,DDX42,0.0,0.0
555,RBBP5,KLC1,0.0,-5.644
556,RBBP5,CTCF,0.03,0.0
557,RBBP5,MFAP1,0.0,-0.234
558,RBBP5,PDS5A,0.0,-0.218
559,RBBP5,PDS5B,0.0,-0.218
560,RBBP5,BAZ2A,0.5,1.678
561,RBBP5,BAZ2B,0.97,6.229
562,RBBP5,SAP130,0.01,0.918
563,RBBP5,RPL7A,0.06,0.0
564,RBBP5,RSBN1L,0.43,0.74
565,RBBP5,ZNF512,1.0,6.57
566,RBBP5,ZNF516,0.0,0.098
567,RBBP5,PUS7L,0.5,4.322
568,RBBP5,COMMD8,0.0,-3.474
569,RBBP5,BLM,0.82,2.807
570,RBBP5,PPP1R10,0.0,0.124
571,RBBP5,NUFIP2,0.0,-3.474
572,RBBP5,PSIP1,0.55,1.7
573,RBBP5,PELP1,0.01,-0.415
574,RBBP5,NEDD8,0.0,-2.837
575,RBBP5,STRIP1,0.0,-2.0
576,RBBP5,FAM114A2,0.0,-4.322
577,RBBP5,S100A9,0.97,5.322
578,RBBP5,MTA2,0.48,1.362
579,RBBP5,MGA,0.5,1.22
580,RBBP5,EIF5,0.0,-3.184
581,RBBP5,SCAF4,0.0,0.0
582,RBBP5,TNKS1BP1,0.0,-4.644
583,RBBP5,LTF,0.0,3.322
584,RBBP5,MORC2,0.99,3.17
585,RBBP5,RBM6,0.0,-0.916
586,RBBP5,RBM5,0.0,-1.396
587,RBBP5,VPS25,0.0,-2.0
588,RBBP5,NUDC,0.0,-0.304
589,RBBP5,ESYT1,0.0,-6.644
590,RBBP5,QRICH1,0.04,0.0
591,RBBP5,RBMX,0.02,0.263
592,RBBP5,ZDBF2,0.07,0.0
593,RBBP5,RAD18,0.0,-1.396
594,RBBP5,SF1,0.0,-1.12
595,RBBP5,USP28,0.0,-3.837
596,RBBP5,USP24,0.0,-3.322
597,RBBP5,STRAP,0.0,-3.644
598,RBBP5,CENPC,0.5,4.907
599,RBBP5,BBX,0.41,1.0
600,RBBP5,SSH3,0.0,-2.474
601,RBBP5,CENPT,0.56,2.459
602,RBBP5,KIFC1,0.5,3.0
603,RBBP5,PLEKHA1,0.0,-0.578
604,RBBP5,PLEKHA2,0.0,2.322
605,RBBP5,ANXA1,0.0,-1.029
606,RBBP5,POM121C,0.0,-1.599
607,RBBP5,DHX38,0.0,0.322
608,RBBP5,ARFGAP1,0.0,-5.059
609,RBBP5,RUVBL1,0.0,-0.218
610,RBBP5,ADAR,0.0,-1.556
611,RBBP5,U2AF2,0.0,-2.556
612,RBBP5,C1ORF52,0.0,-0.811
613,RBBP5,SF3A1,0.0,-0.889
614,RBBP5,SF3A3,0.0,-1.0
615,RBBP5,API5,0.17,0.84
616,RBBP5,TXNRD1,0.0,-1.786
617,RBBP5,ZNF185,0.0,-3.644
618,RBBP5,STAG1,0.0,-1.358
619,RBBP5,ALYREF,0.0,-0.269
620,RBBP5,NASP,0.0,-0.69
621,RBBP5,PCNP,0.0,-0.286
622,RBBP5,TCERG1,0.0,-0.761
