,Gene Name,log2(Fold change),P-value
519,ITGB1,0.0253100436,0.903498372468418
520,KRT18,-0.4724712324,0.026379249009799
521,UROD,-0.1618178192,0.256554190660946
522,ATP5B,0.0068090647,0.961577415381857
523,ENO1,-0.0274445301,0.841152632719303
524,PYGL,0.4028763521,0.0560264074398046
525,GPI,0.1447763656,0.390100180558061
526,NPM1,0.0429854464,0.822134233286743
527,LDHB,-0.0791368744,0.555090043401647
528,P4HB,-0.1336777177,0.325520377436983
529,ANXA2;ANXA2P2,-0.235620157,0.160465292031892
530,CAPN1,0.4542575799,0.240915590692699
531,TUBB,-0.102941395,0.443374008869775
532,PSAP,-0.7293048921,0.177741291360497
533,PFN1,-0.0611597908,0.63653712002981
534,APRT,-0.0291685946,0.900168208608253
535,EPRS,0.2632925282,0.0842556271616833
536,CTSB,-1.0101617078,0.0385905186585047
537,HSP90AA1,0.0032959787,0.988950553946448
538,UQCRH;UQCRHL,0.0018472879,0.98864113580506
539,FH,0.0278898833,0.842967269078112
540,ANXA6,0.15598575,0.461287492641559
541,RHOC;RHOA,0.1753213701,0.283034416363806
542,HSP90AB1,-0.0575400762,0.6711413294752
543,ASNS,0.5239999994,0.0839491934066667
544,PDHA1,0.1309833822,0.326827423418679
545,CYC1,0.1172593267,0.382706426731308
546,MFI2,-0.2364961495,0.103478018745008
547,MYL3;MYL1,-0.0936197942,0.691237813906077
548,SNRNP70,-0.6591290596,0.00627080775921709
549,VIM,0.2508255887,0.166588981781459
550,GNAI3,-0.371458593,0.0597506430424066
551,ANXA5,-0.2644678289,0.097703138070262
552,ENO2,0.4915973168,0.198249077903994
553,GSTP1,-0.0135067665,0.937993777565894
554,SNRPC,0.2356074795,0.297579030994697
555,LGALS1,-0.1673392814,0.345843495817372
556,HMGB1,-0.0727705319,0.558506601460323
557,CLTA,-0.074933295,0.598587590844393
558,DLD,-0.163112463,0.223243271659541
559,SNRPA1,-0.0896573009,0.589783636673064
560,COX6C,0.8145334039,0.0122090531337413
561,PARP1,-0.0651301256,0.613111702862485
562,H2AFV;H2AFZ,-0.1006126663,0.592145340181561
563,U2AF1;U2AF1L4,-0.3648758511,0.0432673349655174
