,Bait,Prey Gene,Saint Score,log2FC
509,NUP43,TAF9B,0.98,4.644
510,NUP43,PHB2,0.0,0.0
511,NUP43,MSH2,0.0,-0.269
512,NUP43,SF3B1,0.0,0.189
513,NUP43,MSH6,0.1,1.227
514,NUP43,SF3B2,0.0,0.057
515,NUP43,SORBS1,0.0,-2.0
516,NUP43,RERE,1.0,7.129
517,NUP43,SCARA5,0.49,3.322
518,NUP43,EIF5B,0.0,-5.059
519,NUP43,DNAJC17,0.0,-0.415
520,NUP43,NANP,0.0,-1.0
521,NUP43,EPRS,0.0,-2.396
522,NUP43,ASF1B,0.97,4.322
523,NUP43,EDF1,0.0,-2.837
524,NUP43,SUPT16H,1.0,7.845
525,NUP43,SCML2,0.0,0.651
526,NUP43,LMNA,0.5,1.417
527,NUP43,DDX21,0.5,1.362
528,NUP43,DDX27,1.0,2.653
529,NUP43,DDX24,1.0,3.585
530,NUP43,PFKFB2,0.0,-5.059
531,NUP43,SCRIB,0.0,-1.556
532,NUP43,ATP6V1C1,0.0,-1.0
533,NUP43,ADD3,0.0,-3.474
534,NUP43,CDKN2AIP,0.74,1.736
535,NUP43,ATF7IP,0.93,3.0
536,NUP43,PPIL4,0.0,-0.168
537,NUP43,CWC27,0.0,0.263
538,NUP43,CWC22,0.98,2.414
539,NUP43,PPP1R3F,0.62,2.0
540,NUP43,PPP1R2,0.0,-1.358
541,NUP43,CCDC94,0.0,-0.415
542,NUP43,PRPF31,0.0,0.111
543,NUP43,BCLAF1,0.89,1.411
544,NUP43,NUP214,0.0,-2.474
545,NUP43,HIST1H1C,0.99,2.807
546,NUP43,LUC7L3,1.0,3.907
547,NUP43,LUC7L2,0.98,4.644
548,NUP43,ZNF207,0.18,1.0
549,NUP43,PASK,0.0,-0.218
550,NUP43,RPL14,0.0,-0.322
551,NUP43,RPL15,0.4,1.322
552,NUP43,CHERP,0.0,0.333
553,NUP43,GPATCH8,0.97,1.778
554,NUP43,RPL13,0.01,0.189
555,NUP43,GPATCH4,0.92,2.202
556,NUP43,SF1,0.0,-0.044
557,NUP43,RPL18,0.74,2.0
558,NUP43,RPL19,0.0,-3.184
559,NUP43,GPATCH1,1.0,5.555
560,NUP43,INPP5F,0.0,-5.644
561,NUP43,PES1,0.0,0.678
562,NUP43,RAI14,0.0,-1.737
563,NUP43,C17ORF85,1.0,2.223
564,NUP43,SPEN,1.0,5.17
565,NUP43,SPEG,0.09,0.0
566,NUP43,EME1,1.0,5.907
567,NUP43,MSANTD2,0.05,0.678
568,NUP43,EMD,0.0,0.214
569,NUP43,CLSPN,0.49,3.907
570,NUP43,CXORF56,0.0,0.163
571,NUP43,CXORF57,0.0,-0.269
572,NUP43,CLUH,0.0,-4.644
573,NUP43,MATR3,0.0,0.275
574,NUP43,HELB,1.0,6.883
575,NUP43,GLYR1,1.0,2.379
576,NUP43,JADE3,1.0,5.322
577,NUP43,AHNAK,0.0,-0.474
578,NUP43,AFF4,0.06,1.22
579,NUP43,AFF1,0.0,-1.0
580,NUP43,MAP1B,0.0,-2.837
581,NUP43,SMAP,0.0,0.714
582,NUP43,SFPQ,0.0,-0.014
583,NUP43,MAP1S,0.0,-1.737
584,NUP43,UBA3,0.0,-1.322
585,NUP43,UBA1,0.0,-2.252
586,NUP43,UBE2M,0.0,-1.322
587,NUP43,UBE2O,0.0,-2.943
588,NUP43,SAFB2,0.0,0.791
589,NUP43,SETD1B,1.0,7.781
590,NUP43,HLTF,1.0,3.7
591,NUP43,RPL18A,0.52,1.459
592,NUP43,RPS15A,0.0,0.0
593,NUP43,SEC14L4,0.31,1.0
594,NUP43,ZNF316,0.97,4.322
595,NUP43,MASTL,0.0,0.322
596,NUP43,CAST,0.0,-2.12
597,NUP43,VCPIP1,0.0,-1.889
598,NUP43,EPB41L1,0.0,-4.644
599,NUP43,THRAP3,0.0,0.807
600,NUP43,WAC,0.11,0.74
601,NUP43,KIDINS220,0.0,-3.837
602,NUP43,WBP11,0.0,0.214
603,NUP43,PLEKHM1,0.0,-2.322
604,NUP43,MAST2,0.0,0.0
605,NUP43,GTF2E2,0.0,-0.286
606,NUP43,GMEB2,0.49,3.907
607,NUP43,QARS,0.0,-4.644
608,NUP43,TARDBP,0.0,-1.515
609,NUP43,IL18,0.0,-1.0
610,NUP43,DCAF13,0.5,4.322
611,NUP43,DFNA5,0.0,-3.059
612,NUP43,SZRD1,0.0,-2.0
613,NUP43,PALLD,0.0,-3.644
614,NUP43,EFHD2,0.0,-1.556
615,NUP43,KIF23,0.0,0.251
616,NUP43,PINX1,0.0,0.0
617,NUP43,RBMS1,0.0,-1.0
618,NUP43,ANKRD17,0.0,-2.943
619,NUP43,SPTBN4,0.0,0.0
620,NUP43,SPTBN1,0.0,-2.396
621,NUP43,ANKRD11,1.0,6.229
622,NUP43,NSF,0.0,-4.644
623,NUP43,TLN1,0.0,-2.644
624,NUP43,PCNA,0.03,-0.578
625,NUP43,ANXA2,0.0,-1.152
626,NUP43,GLTSCR2,1.0,5.644
627,NUP43,MCM6,0.0,0.263
628,NUP43,IK,0.0,0.66
629,NUP43,MCM4,0.0,0.604
630,NUP43,MCM3,0.09,1.151
631,NUP43,PCNT,0.0,-1.599
632,NUP43,POGK,0.0,-1.599
633,NUP43,NOC3L,1.0,2.939
634,NUP43,ADNP2,0.49,3.322
635,NUP43,EPC1,1.0,6.492
636,NUP43,POGZ,1.0,2.648
637,NUP43,UFD1L,0.0,0.189
638,NUP43,ILF3,0.0,0.287
639,NUP43,SP100,0.0,0.614
640,NUP43,PARG,0.0,-0.811
641,NUP43,ZRANB2,0.0,-0.415
642,NUP43,PARN,0.99,4.907
643,NUP43,CHMP2B,0.0,-3.184
644,NUP43,DHX16,0.01,0.651
645,NUP43,ATP9B,0.0,-2.322
646,NUP43,DHX15,0.0,0.029
647,NUP43,RREB1,0.01,0.585
648,NUP43,TPX2,0.0,0.367
649,NUP43,DENND2A,0.0,-1.0
650,NUP43,MBIP,1.0,7.679
651,NUP43,ZNF148,0.0,1.064
652,NUP43,DDX31,1.0,5.322
653,NUP43,WHSC1L1,1.0,5.781
