Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XTLE3,NES,NES,8|3,11,5.5,2,66|70,0.0,0.0,0.0,0.0,0.0,-288.98,0.08,0.53,
XTLE3,TBC1D8,TBC1D8,3|4,7,3.5,2,23|27,0.0,0.0,0.0,0.0,0.0,-98.98,0.14,0.53,
XTLE3,TRMT6,TRMT6,1|6,7,3.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-16.79,0.78,0.39,
XTLE3,TRMT5,TRMT5,12|5,17,8.5,2,15|17,0.0,0.0,0.0,0.0,0.0,-54.66,0.53,0.53,
XTLE3,KDM6A,KDM6A,2|1,3,1.5,2,0|0,0.48,0.95,0.48,0.95,0.48,0.95,15.0,0.14,
XTLE3,RBM17,RBM17,22|24,46,23.0,2,11|15,0.0,0.0,0.0,0.0,0.0,-15.43,1.77,0.43,
XTLE3,PFDN2,PFDN2,0|3,3,1.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-11.01,0.6,0.35,
XTLE3,PCMT1,PCMT1,3|0,3,1.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-24.09,0.27,0.53,
XTLE3,SYNE1,SYNE1,6|0,6,3.0,2,2|1,0.42,0.84,0.42,0.84,0.42,-6.8,2.0,0.18,
XTLE3,MNAT1,MNAT1,1|4,5,2.5,2,2|1,0.16,0.32,0.16,0.32,0.16,-4.99,1.67,0.24,
XTLE3,TRPS1,TRPS1,26|14,40,20.0,2,0|1,1.0,1.0,1.0,1.0,1.0,17.21,40.0,0.0,
XTLE3,SETX,SETX,13|1,14,7.0,2,4|13,0.0,0.0,0.0,0.0,0.0,-33.18,0.82,0.43,
XTLE3,WWOX,WWOX,4|3,7,3.5,2,23|25,0.0,0.0,0.0,0.0,0.0,-94.62,0.15,0.53,
XTLE3,RPS11,RPS11,3|0,3,1.5,2,1|0,0.39,0.78,0.39,0.78,0.39,-3.0,3.0,0.19,
XTLE3,CEP131,CEP131,1|0,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-11.01,0.2,0.53,
XTLE3,TMSB4X,TMSB4X,2|3,5,2.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-18.56,0.45,0.53,
XTLE3,ARL2,ARL2,1|0,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.53,
XTLE3,CCDC25,CCDC25,1|2,3,1.5,2,9|12,0.0,0.0,0.0,0.0,0.0,-42.5,0.14,0.53,
XTLE3,BCL11B,BCL11B,12|13,25,12.5,2,0|0,1.0,1.0,1.0,1.0,1.0,19.23,125.0,0.0,
XTLE3,RIPK1,RIPK1,2|1,3,1.5,2,4|3,0.0,0.0,0.0,0.0,0.0,-12.67,0.43,0.53,
XTLE3,C17ORF53,C17ORF53,1|4,5,2.5,2,0|3,0.17,0.34,0.17,0.34,0.17,-4.71,1.67,0.24,
XTLE3,PAPSS1,PAPSS1,3|0,3,1.5,2,7|5,0.0,0.0,0.0,0.0,0.0,-26.27,0.25,0.53,
XTLE3,TXN,TXN,2|0,2,1.0,2,0|0,0.48,0.95,0.48,0.95,0.48,-1.56,10.0,0.14,
XTLE3,SVEP1,SVEP1,2|2,4,2.0,2,0|0,0.95,0.95,0.95,0.95,0.95,2.98,20.0,0.01,
XTLE3,PABPN1,PABPN1,3|2,5,2.5,2,3|3,0.0,0.0,0.0,0.0,0.0,-8.77,0.83,0.53,
XTLE3,TXNL1,TXNL1,18|26,44,22.0,2,7|9,0.51,1.0,0.51,1.0,0.51,-3.99,2.75,0.05,
XTLE3,ACTN3,ACTN3,0|3,3,1.5,2,0|1,0.39,0.78,0.39,0.78,0.39,-3.0,3.0,0.19,
XTLE3,DAZAP1,DAZAP1,1|1,2,1.0,2,0|0,0.0,0.0,0.0,0.0,0.0,0.95,10.0,0.53,
XTLE3,ACTN1,ACTN1,0|1,1,0.5,2,27|36,0.0,0.0,0.0,0.0,0.0,-140.18,0.02,0.53,
XTLE3,EZR,EZR,5|6,11,5.5,2,42|35,0.0,0.0,0.0,0.0,0.0,-151.1,0.14,0.53,
